File: series_229
Data points: 10496
Detected representative subsequence: 17

Representative subsequence 1: position=[100,120]
3760, 0.676373
3780, 0.672101
3800, 0.676080
3820, 0.677352
3840, 0.674569
3860, 0.681775
3880, 0.688976
3900, 0.696536
3920, 0.704487
3940, 0.712866
3960, 0.721713
3980, 0.731074
4000, 0.741001
4020, 0.751555
4040, 0.762935
4060, 0.775107
4080, 0.777773
4100, 0.771758
4120, 0.748480
4140, 0.726753
4160, 0.726006
4180, 0.767118
4200, 0.760332
4220, 0.762803
4240, 0.684702
4260, 0.625055
4280, 0.625474
4300, 0.628049
4320, 0.627014
4340, 0.629807
4360, 0.687195
4380, 0.691270
4400, 0.695459
4420, 0.876839
4440, 0.879622
4460, 0.882462
4480, 0.885223
4500, 0.887973
4520, 0.890652
4540, 0.893383
4560, 0.896104
4580, 0.898885
4600, 0.901588
4620, 0.904284
4640, 0.907038
4660, 0.909047
4680, 0.912454
4700, 0.916978
4720, 0.920952
4740, 0.924912
4760, 0.928858
4780, 0.932791
4800, 0.935798
4820, 0.938407
4840, 0.941076
4860, 0.942830
4880, 0.944194
4900, 0.946723
4920, 0.949313
4940, 0.951898
4960, 0.954480
4980, 0.957059
5000, 0.959634
5020, 0.962206
5040, 0.965418
5060, 0.969330
5080, 0.973622
5100, 0.978869
5120, 0.978296
5140, 0.979447
5160, 0.978873
5180, 0.978363
5200, 0.980024
5220, 0.981620
5240, 0.983216
5260, 0.986280
5280, 0.987939
5300, 0.987875
5320, 0.989152
5340, 0.990620
5360, 0.991642
5380, 0.992089
5400, 0.990811
5420, 0.989533
5440, 0.988254
5460, 0.986975
5480, 0.985695
5500, 0.982622
5520, 0.980635
5540, 0.979353
5560, 0.978070
5580, 0.976787
5600, 0.975503
5620, 0.974218
5640, 0.972933
5660, 0.971646
5680, 0.970360
5700, 0.969072
5720, 0.967783
5740, 0.966494
5760, 0.965204
5780, 0.963913
5800, 0.962620
5820, 0.961327
5840, 0.960033
5860, 0.958738
5880, 0.957442
5900, 0.956145
5920, 0.954002
5940, 0.951401
5960, 0.948794
5980, 0.946182
6000, 0.943565
6020, 0.940943
6040, 0.938314
6060, 0.935679
6080, 0.933039
6100, 0.930391
6120, 0.927736
6140, 0.925075
6160, 0.922406
6180, 0.919729
6200, 0.917044
6220, 0.914352
6240, 0.911650
6260, 0.908940
6280, 0.906221
6300, 0.903630
6320, 0.902262
6340, 0.900206
6360, 0.897456
6380, 0.894697
6400, 0.891926
6420, 0.889145
6440, 0.886493
6460, 0.885373
6480, 0.884640
6500, 0.883513
6520, 0.803417
6540, 0.804677
6560, 0.805881
6580, 0.807088
6600, 0.808196
6620, 0.808376
6640, 0.673401
6660, 0.674300
6680, 0.675158
6700, 0.676018
6720, 0.676881
6740, 0.677746
6760, 0.678614
6780, 0.679484
6800, 0.680357
6820, 0.681232
6840, 0.682111
6860, 0.682992
6880, 0.683876
6900, 0.684762
6920, 0.685652
6940, 0.686545
6960, 0.687441
6980, 0.688340
7000, 0.689242
7020, 0.690148
7040, 0.691057
7060, 0.691969
7080, 0.692885
7100, 0.693805
7120, 0.694728
7140, 0.695655
7160, 0.696586
7180, 0.697521
7200, 0.698460
7220, 0.699402
7240, 0.700349
7260, 0.701301
7280, 0.702256
7300, 0.703216
7320, 0.704181
7340, 0.705150
7360, 0.706124
7380, 0.707103
7400, 0.708086
7420, 0.709075
7440, 0.710069
7460, 0.711068
7480, 0.712072
7500, 0.713082
7520, 0.714097
7540, 0.715119
7560, 0.716146
7580, 0.717178
7600, 0.718217
7620, 0.719262
7640, 0.720314
7660, 0.721372
7680, 0.722436
7700, 0.723507
7720, 0.724748
7740, 0.725834
7760, 0.726927
7780, 0.728028
7800, 0.729136
7820, 0.730252
7840, 0.731930
7860, 0.734351
7880, 0.736829
7900, 0.739369
7920, 0.741972
7940, 0.744641
7960, 0.747380
7980, 0.750193
8000, 0.753082
8020, 0.756051
8040, 0.759106
8060, 0.762249
8080, 0.765486
8100, 0.768822
8120, 0.772263
8140, 0.775813
8160, 0.779479
8180, 0.783269
8200, 0.787188
8220, 0.791245
8240, 0.795449
8260, 0.799808
8280, 0.801773
8300, 0.803065
8320, 0.809357
8340, 0.814429
8360, 0.819988
8380, 0.825522
8400, 0.831307
8420, 0.837362
8440, 0.843709
8460, 0.850370
8480, 0.857371
8500, 0.864741
8520, 0.872511
8540, 0.880718
8560, 0.889401
8580, 0.898606
8600, 0.908383
8620, 0.918790
8640, 0.929894
8660, 0.941769
8680, 0.944868
8700, 0.936619
8720, 0.917814
8740, 0.903968
8760, 0.870499
8780, 0.850221
8800, 0.800047
8820, 0.826399
8840, 0.872997
8860, 0.843859
8880, 0.749772
8900, 0.718461
8920, 0.717633
8940, 0.719761
8960, 0.721089
8980, 0.722507
9000, 0.723879
9020, 0.725275
9040, 0.726694
9060, 0.728138
9080, 0.729608
9100, 0.731105
9120, 0.732629
9140, 0.734182
9160, 0.735844
9180, 0.737460
9200, 0.739108
9220, 0.740789
9240, 0.742506
9260, 0.744260
9280, 0.746052
9300, 0.747883
9320, 0.749757
9340, 0.751674
9360, 0.753636
9380, 0.755647
9400, 0.757706
9420, 0.759819
9440, 0.761986
9460, 0.764210
9480, 0.766494
9500, 0.768842
9520, 0.771256
9540, 0.773740
9560, 0.776298
9580, 0.778933
9600, 0.781650
9620, 0.784454
9640, 0.787348
9660, 0.790340
9680, 0.793433
9700, 0.796635
9720, 0.799951
9740, 0.803390
9760, 0.806959
9780, 0.810666
9800, 0.814521
9820, 0.818533
9840, 0.822714
9860, 0.827075
9880, 0.831630
9900, 0.836392
9920, 0.841379
9940, 0.846607
9960, 0.852096
9980, 0.857867
10000, 0.863945
10020, 0.870357
10040, 0.877131
10060, 0.884302
10080, 0.891908
10100, 0.899992
10120, 0.915908
10140, 0.925918
10160, 0.937083
10180, 0.949158
10200, 0.962262
10220, 0.976539
10240, 0.992156
10260, 0.981471
10280, 0.981171
10300, 0.979556
10320, 0.977374
10340, 0.974264
10360, 0.959702
