File: series_272
Data points: 11520
Detected representative subsequence: 23

Representative subsequence 1: position=[100,120]
2740, 0.577297
2760, 0.576805
2780, 0.579863
2800, 0.584404
2820, 0.589067
2840, 0.593859
2860, 0.598790
2880, 0.603868
2900, 0.608560
2920, 0.609791
2940, 0.615621
2960, 0.622271
2980, 0.628246
3000, 0.634446
3020, 0.640888
3040, 0.647589
3060, 0.654572
3080, 0.661858
3100, 0.669472
3120, 0.677444
3140, 0.685804
3160, 0.694587
3180, 0.703833
3200, 0.713585
3220, 0.723893
3240, 0.734814
3260, 0.746412
3280, 0.758760
3300, 0.764583
3320, 0.756876
3340, 0.738342
3360, 0.722290
3380, 0.690357
3400, 0.676388
3420, 0.616437
3440, 0.628590
3460, 0.685477
3480, 0.681240
3500, 0.584323
3520, 0.584788
3540, 0.589334
3560, 0.592270
3580, 0.593559
3600, 0.648720
3620, 0.677948
3640, 0.698887
3660, 0.714581
3680, 0.726171
3700, 0.737155
3720, 0.746311
3740, 0.755264
3760, 0.763677
3780, 0.770559
3800, 0.777327
3820, 0.783988
3840, 0.790544
3860, 0.797000
3880, 0.803361
3900, 0.809630
3920, 0.814427
3940, 0.819020
3960, 0.823567
3980, 0.828068
4000, 0.832525
4020, 0.836940
4040, 0.841313
4060, 0.845647
4080, 0.849941
4100, 0.854198
4120, 0.858418
4140, 0.862603
4160, 0.866754
4180, 0.870872
4200, 0.874957
4220, 0.879079
4240, 0.883103
4260, 0.887097
4280, 0.891064
4300, 0.895003
4320, 0.898852
4340, 0.901511
4360, 0.905383
4380, 0.909230
4400, 0.913055
4420, 0.916857
4440, 0.920386
4460, 0.922897
4480, 0.925398
4500, 0.927890
4520, 0.930374
4540, 0.932849
4560, 0.935317
4580, 0.937777
4600, 0.940229
4620, 0.942674
4640, 0.945112
4660, 0.947542
4680, 0.949966
4700, 0.952384
4720, 0.954554
4740, 0.956419
4760, 0.957620
4780, 0.958820
4800, 0.960018
4820, 0.961215
4840, 0.962411
4860, 0.963489
4880, 0.963017
4900, 0.963082
4920, 0.963086
4940, 0.963090
4960, 0.963095
4980, 0.963099
5000, 0.963103
5020, 0.963107
5040, 0.963111
5060, 0.963114
5080, 0.963708
5100, 0.965005
5120, 0.964832
5140, 0.963405
5160, 0.962210
5180, 0.961014
5200, 0.959820
5220, 0.958625
5240, 0.957432
5260, 0.956239
5280, 0.954987
5300, 0.953789
5320, 0.952597
5340, 0.951405
5360, 0.950274
5380, 0.944391
5400, 0.943381
5420, 0.942431
5440, 0.941540
5460, 0.940948
5480, 0.940237
5500, 0.939287
5520, 0.938813
5540, 0.938341
5560, 0.937629
5580, 0.936978
5600, 0.936089
5620, 0.934248
5640, 0.931872
5660, 0.930390
5680, 0.894055
5700, 0.893744
5720, 0.893784
5740, 0.893707
5760, 0.893811
5780, 0.893908
5800, 0.893708
5820, 0.893449
5840, 0.892152
5860, 0.891771
5880, 0.891512
5900, 0.891186
5920, 0.890500
5940, 0.889942
5960, 0.889494
5980, 0.889053
6000, 0.888909
6020, 0.888576
6040, 0.887887
6060, 0.887383
6080, 0.886681
6100, 0.886056
6120, 0.884677
6140, 0.883281
6160, 0.881337
6180, 0.879093
6200, 0.876781
6220, 0.874341
6240, 0.872087
6260, 0.870312
6280, 0.869836
6300, 0.869770
6320, 0.869340
6340, 0.868681
6360, 0.868627
6380, 0.869438
6400, 0.869493
6420, 0.869033
6440, 0.879465
6460, 0.880740
6480, 0.882018
6500, 0.883297
6520, 0.884579
6540, 0.885863
6560, 0.887150
6580, 0.888439
6600, 0.889730
6620, 0.891023
6640, 0.892320
6660, 0.893250
6680, 0.894078
6700, 0.895251
6720, 0.896408
6740, 0.897586
6760, 0.898896
6780, 0.900209
6800, 0.901525
6820, 0.902844
6840, 0.904166
6860, 0.905194
6880, 0.905588
6900, 0.903712
6920, 0.900941
6940, 0.900100
6960, 0.899844
6980, 0.898328
7000, 0.896808
7020, 0.895207
7040, 0.893677
7060, 0.892142
7080, 0.889134
7100, 0.885951
7120, 0.884390
7140, 0.884937
7160, 0.885405
7180, 0.883465
7200, 0.884059
7220, 0.883570
7240, 0.838179
7260, 0.837320
7280, 0.835217
7300, 0.834644
7320, 0.836466
7340, 0.838903
7360, 0.841533
7380, 0.842201
7400, 0.841078
7420, 0.840707
7440, 0.838415
7460, 0.838094
7480, 0.835825
7500, 0.833749
7520, 0.831556
7540, 0.829349
7560, 0.827128
7580, 0.826453
7600, 0.824651
7620, 0.822796
7640, 0.818654
7660, 0.817938
7680, 0.816275
7700, 0.812344
7720, 0.807971
7740, 0.803703
7760, 0.798794
7780, 0.794952
7800, 0.790396
7820, 0.786755
7840, 0.785469
7860, 0.785325
7880, 0.783116
7900, 0.780637
7920, 0.777695
7940, 0.773515
7960, 0.773488
7980, 0.769975
8000, 0.768421
8020, 0.766972
8040, 0.765492
8060, 0.763839
8080, 0.761438
8100, 0.760858
8120, 0.759245
8140, 0.755131
8160, 0.752073
8180, 0.750295
8200, 0.750792
8220, 0.751969
8240, 0.753152
8260, 0.753109
8280, 0.751539
8300, 0.749936
8320, 0.748300
8340, 0.746629
8360, 0.744923
8380, 0.743179
8400, 0.741992
8420, 0.743171
8440, 0.744356
8460, 0.745548
8480, 0.744484
8500, 0.745683
8520, 0.746890
8540, 0.748103
8560, 0.749386
8580, 0.750739
8600, 0.752102
8620, 0.754997
8640, 0.778962
8660, 0.777965
8680, 0.774836
8700, 0.755888
8720, 0.751850
8740, 0.748207
8760, 0.745086
8780, 0.738580
8800, 0.735699
8820, 0.732939
8840, 0.733290
8860, 0.734868
8880, 0.736466
8900, 0.738083
8920, 0.739887
8940, 0.742980
8960, 0.738936
8980, 0.739357
9000, 0.748651
9020, 0.755161
9040, 0.761875
9060, 0.769727
9080, 0.777580
9100, 0.786465
9120, 0.795767
9140, 0.817877
9160, 0.843713
9180, 0.835713
9200, 0.812727
9220, 0.765618
9240, 0.722131
9260, 0.720566
9280, 0.729997
9300, 0.740316
9320, 0.752268
9340, 0.766288
9360, 0.782987
9380, 0.802222
9400, 0.768029
9420, 0.740986
9440, 0.685683
9460, 0.653399
9480, 0.656249
9500, 0.658358
9520, 0.660599
9540, 0.665369
9560, 0.671702
9580, 0.679395
9600, 0.688969
9620, 0.701257
9640, 0.717661
9660, 0.719786
9680, 0.715612
9700, 0.716194
9720, 0.665461
9740, 0.648753
9760, 0.654365
9780, 0.660865
9800, 0.665874
9820, 0.671898
9840, 0.679308
9860, 0.688680
9880, 0.700966
9900, 0.687555
9920, 0.669762
9940, 0.663129
9960, 0.654042
9980, 0.654128
10000, 0.659000
10020, 0.664367
10040, 0.672371
10060, 0.682860
10080, 0.695750
10100, 0.714494
10120, 0.736205
10140, 0.700473
10160, 0.673021
10180, 0.637385
10200, 0.635224
10220, 0.636957
10240, 0.638871
10260, 0.640054
10280, 0.641375
10300, 0.642869
10320, 0.644586
10340, 0.646597
10360, 0.649007
10380, 0.651977
10400, 0.655767
10420, 0.659553
10440, 0.660135
10460, 0.660717
10480, 0.663019
