File: series_244
Data points: 10240
Detected representative subsequence: 24

Representative subsequence 1: position=[100,120]
2080, 0.792950
2100, 0.794737
2120, 0.796517
2140, 0.798290
2160, 0.800056
2180, 0.801815
2200, 0.803567
2220, 0.805312
2240, 0.807050
2260, 0.808782
2280, 0.809588
2300, 0.807940
2320, 0.806819
2340, 0.807392
2360, 0.807870
2380, 0.808341
2400, 0.808802
2420, 0.809256
2440, 0.809701
2460, 0.810139
2480, 0.810568
2500, 0.810990
2520, 0.811099
2540, 0.812133
2560, 0.810932
2580, 0.813917
2600, 0.815523
2620, 0.817124
2640, 0.818720
2660, 0.820311
2680, 0.821898
2700, 0.823479
2720, 0.825055
2740, 0.826627
2760, 0.828194
2780, 0.829757
2800, 0.831315
2820, 0.832868
2840, 0.834417
2860, 0.835962
2880, 0.837502
2900, 0.839038
2920, 0.840569
2940, 0.842097
2960, 0.843620
2980, 0.845139
3000, 0.846654
3020, 0.848165
3040, 0.849609
3060, 0.850995
3080, 0.850597
3100, 0.849895
3120, 0.847888
3140, 0.847493
3160, 0.846652
3180, 0.847929
3200, 0.850798
3220, 0.853156
3240, 0.852591
3260, 0.851559
3280, 0.853351
3300, 0.854507
3320, 0.857687
3340, 0.859491
3360, 0.860923
3380, 0.862353
3400, 0.863779
3420, 0.865203
3440, 0.866624
3460, 0.868042
3480, 0.869457
3500, 0.870870
3520, 0.872280
3540, 0.873688
3560, 0.875093
3580, 0.876495
3600, 0.877895
3620, 0.879292
3640, 0.880687
3660, 0.882080
3680, 0.883470
3700, 0.885551
3720, 0.887074
3740, 0.888456
3760, 0.889836
3780, 0.891213
3800, 0.892589
3820, 0.893962
3840, 0.895334
3860, 0.896703
3880, 0.898071
3900, 0.899436
3920, 0.900800
3940, 0.902162
3960, 0.903522
3980, 0.904880
4000, 0.906236
4020, 0.907591
4040, 0.908944
4060, 0.910295
4080, 0.911645
4100, 0.912993
4120, 0.914340
4140, 0.915685
4160, 0.917028
4180, 0.918370
4200, 0.919711
4220, 0.921050
4240, 0.922388
4260, 0.923724
4280, 0.925059
4300, 0.926393
4320, 0.927726
4340, 0.929057
4360, 0.930388
4380, 0.931717
4400, 0.933045
4420, 0.934372
4440, 0.935698
4460, 0.937023
4480, 0.938347
4500, 0.939670
4520, 0.940992
4540, 0.942313
4560, 0.943634
4580, 0.944953
4600, 0.946272
4620, 0.947590
4640, 0.948907
4660, 0.950224
4680, 0.951539
4700, 0.952855
4720, 0.954169
4740, 0.955483
4760, 0.956797
4780, 0.958110
4800, 0.959422
4820, 0.960734
4840, 0.962046
4860, 0.963357
4880, 0.964668
4900, 0.965978
4920, 0.967289
4940, 0.968599
4960, 0.969908
4980, 0.971218
5000, 0.972527
5020, 0.973836
5040, 0.975145
5060, 0.976454
5080, 0.977763
5100, 0.977829
5120, 0.977436
5140, 0.975407
5160, 0.973836
5180, 0.972527
5200, 0.971217
5220, 0.969908
5240, 0.968598
5260, 0.967288
5280, 0.965977
5300, 0.964667
5320, 0.963356
5340, 0.962044
5360, 0.960732
5380, 0.958895
5400, 0.958235
5420, 0.958426
5440, 0.957961
5460, 0.958346
5480, 0.958076
5500, 0.957542
5520, 0.957598
5540, 0.958177
5560, 0.957577
5580, 0.958223
5600, 0.958871
5620, 0.960107
5640, 0.913252
5660, 0.912849
5680, 0.911937
5700, 0.911150
5720, 0.910295
5740, 0.909439
5760, 0.908791
5780, 0.908267
5800, 0.907395
5820, 0.906543
5840, 0.906160
5860, 0.905755
5880, 0.905022
5900, 0.904495
5920, 0.904172
5940, 0.903979
5960, 0.903785
5980, 0.903235
6000, 0.902357
6020, 0.901620
6040, 0.900869
6060, 0.899914
6080, 0.898957
6100, 0.898076
6120, 0.897251
6140, 0.896359
6160, 0.895320
6180, 0.894655
6200, 0.894154
6220, 0.893754
6240, 0.894113
6260, 0.893844
6280, 0.893537
6300, 0.893645
6320, 0.893354
6340, 0.893061
6360, 0.892703
6380, 0.892343
6400, 0.891540
6420, 0.891289
6440, 0.890867
6460, 0.890417
6480, 0.890067
6500, 0.890199
6520, 0.889782
6540, 0.888487
6560, 0.887217
6580, 0.885989
6600, 0.884853
6620, 0.884211
6640, 0.883751
6660, 0.882998
6680, 0.881744
6700, 0.880073
6720, 0.878981
6740, 0.881038
6760, 0.699197
6780, 0.700284
6800, 0.701376
6820, 0.702475
6840, 0.703579
6860, 0.704690
6880, 0.705806
6900, 0.706929
6920, 0.708058
6940, 0.709194
6960, 0.710337
6980, 0.711487
7000, 0.712643
7020, 0.713807
7040, 0.714978
7060, 0.716157
7080, 0.717343
7100, 0.718537
7120, 0.719739
7140, 0.720949
7160, 0.722168
7180, 0.723396
7200, 0.724632
7220, 0.725877
7240, 0.727131
7260, 0.728394
7280, 0.729667
7300, 0.730950
7320, 0.732243
7340, 0.733546
7360, 0.734860
7380, 0.736184
7400, 0.737519
7420, 0.738866
7440, 0.740224
7460, 0.741593
7480, 0.742975
7500, 0.744369
7520, 0.745567
7540, 0.746985
7560, 0.748417
7580, 0.749862
7600, 0.751321
7620, 0.752795
7640, 0.754282
7660, 0.755785
7680, 0.757303
7700, 0.758837
7720, 0.760386
7740, 0.761952
7760, 0.765752
7780, 0.770075
7800, 0.774576
7820, 0.779266
7840, 0.784161
7860, 0.789275
7880, 0.794626
7900, 0.800230
7920, 0.806110
7940, 0.812287
7960, 0.818787
7980, 0.825638
8000, 0.832871
8020, 0.841709
8040, 0.851585
8060, 0.860384
8080, 0.869756
8100, 0.879763
8120, 0.890474
8140, 0.901970
8160, 0.909541
8180, 0.905540
8200, 0.916121
8220, 0.922044
8240, 0.918586
8260, 0.896804
8280, 0.853616
8300, 0.854628
8320, 0.872697
8340, 0.859427
8360, 0.819119
8380, 0.744787
8400, 0.736917
8420, 0.733138
8440, 0.730368
8460, 0.724332
8480, 0.726082
8500, 0.727868
8520, 0.729691
8540, 0.731554
8560, 0.733457
8580, 0.735403
8600, 0.737393
8620, 0.739430
8640, 0.741516
8660, 0.743653
8680, 0.745400
8700, 0.747640
8720, 0.749940
8740, 0.752420
8760, 0.754848
8780, 0.757345
8800, 0.759913
8820, 0.762556
8840, 0.765278
8860, 0.768085
8880, 0.770979
8900, 0.773967
8920, 0.779277
8940, 0.782545
8960, 0.785929
8980, 0.789435
9000, 0.793072
9020, 0.796848
9040, 0.800206
9060, 0.804280
9080, 0.808522
9100, 0.814998
9120, 0.823877
9140, 0.829258
9160, 0.834913
9180, 0.840573
9200, 0.846524
9220, 0.852792
9240, 0.859402
9260, 0.866396
9280, 0.873824
9300, 0.881705
9320, 0.890085
9340, 0.899014
9360, 0.908551
9380, 0.918764
9400, 0.929730
9420, 0.941539
9440, 0.954522
9460, 0.968825
9480, 0.963940
9500, 0.974035
9520, 0.931382
9540, 0.911839
9560, 0.897711
9580, 0.890786
9600, 0.881943
9620, 0.869317
9640, 0.776860
9660, 0.657949
