File: series_235
Data points: 11008
Detected representative subsequence: 12

Representative subsequence 1: position=[112,295]
9080, 0.895687
9100, 0.905092
9120, 0.915092
9140, 0.925748
9160, 0.937129
9180, 0.947432
9200, 0.945757
9220, 0.932956
9240, 0.914888
9260, 0.892267
9280, 0.865761
9300, 0.820353
9320, 0.813991
9340, 0.855385
9360, 0.878153
9380, 0.813378
9400, 0.723731
9420, 0.720587
9440, 0.720399
9460, 0.722721
9480, 0.724052
9500, 0.725406
9520, 0.726783
9540, 0.728184
9560, 0.729610
9580, 0.731061
9600, 0.732540
9620, 0.734046
9640, 0.735581
9660, 0.737146
9680, 0.738742
9700, 0.740371
9720, 0.742033
9740, 0.743731
9760, 0.745466
9780, 0.747239
9800, 0.749052
9820, 0.750906
9840, 0.752805
9860, 0.754749
9880, 0.756740
9900, 0.758782
9920, 0.760876
9940, 0.763024
9960, 0.765230
9980, 0.767497
10000, 0.769826
10020, 0.772222
10040, 0.774689
10060, 0.777228
10080, 0.779846
10100, 0.782545
10120, 0.785331
10140, 0.788208
10160, 0.791182
10180, 0.794258
10200, 0.797442
10220, 0.800742
10240, 0.804163
10260, 0.807715
10280, 0.811405
10300, 0.815242
10320, 0.819238
10340, 0.823401
10360, 0.827746
10380, 0.832284
10400, 0.837030
10420, 0.842000
10440, 0.847211
10460, 0.852684
10480, 0.858439
10500, 0.864500
10520, 0.870895
10540, 0.877653
10560, 0.884808
10580, 0.892398
10600, 0.900466
10620, 0.909951
10640, 0.920149
10660, 0.930718
10680, 0.942218
10700, 0.954674
10720, 0.968213
10740, 0.982672
10760, 0.986089
10780, 0.982326
10800, 0.980951
10820, 0.979139
10840, 0.976644
10860, 0.972987
