File: series_217
Data points: 12288
Detected representative subsequence: 18

Representative subsequence 1: position=[100,120]
4840, 0.812452
4860, 0.813038
4880, 0.815480
4900, 0.818011
4920, 0.822534
4940, 0.822474
4960, 0.823963
4980, 0.829402
5000, 0.835163
5020, 0.837958
5040, 0.838145
5060, 0.839749
5080, 0.840980
5100, 0.843152
5120, 0.845209
5140, 0.846375
5160, 0.847485
5180, 0.848594
5200, 0.849702
5220, 0.850810
5240, 0.851916
5260, 0.853022
5280, 0.854127
5300, 0.855231
5320, 0.856335
5340, 0.857437
5360, 0.858870
5380, 0.860416
5400, 0.862011
5420, 0.863110
5440, 0.864209
5460, 0.865307
5480, 0.866404
5500, 0.867501
5520, 0.868598
5540, 0.869694
5560, 0.870789
5580, 0.871884
5600, 0.872979
5620, 0.874073
5640, 0.875167
5660, 0.876260
5680, 0.877353
5700, 0.878445
5720, 0.879538
5740, 0.880630
5760, 0.881721
5780, 0.882812
5800, 0.883904
5820, 0.884994
5840, 0.886085
5860, 0.887175
5880, 0.888265
5900, 0.889355
5920, 0.890445
5940, 0.891535
5960, 0.892624
5980, 0.893713
6000, 0.894803
6020, 0.895892
6040, 0.896981
6060, 0.898070
6080, 0.899159
6100, 0.900248
6120, 0.901337
6140, 0.902426
6160, 0.903516
6180, 0.904605
6200, 0.905694
6220, 0.906783
6240, 0.907873
6260, 0.908962
6280, 0.910052
6300, 0.911142
6320, 0.912232
6340, 0.913322
6360, 0.914413
6380, 0.915176
6400, 0.916321
6420, 0.915447
6440, 0.915718
6460, 0.915717
6480, 0.915715
6500, 0.915714
6520, 0.915712
6540, 0.915711
6560, 0.915709
6580, 0.915707
6600, 0.915705
6620, 0.915703
6640, 0.915701
6660, 0.915699
6680, 0.915422
6700, 0.915365
6720, 0.915362
6740, 0.915359
6760, 0.915356
6780, 0.915353
6800, 0.915350
6820, 0.915347
6840, 0.915344
6860, 0.915341
6880, 0.915337
6900, 0.915279
6920, 0.913559
6940, 0.913054
6960, 0.912219
6980, 0.910936
7000, 0.910815
7020, 0.910250
7040, 0.911128
7060, 0.911399
7080, 0.911501
7100, 0.911604
7120, 0.912607
7140, 0.914444
7160, 0.913992
7180, 0.730007
7200, 0.732679
7220, 0.735268
7240, 0.737904
7260, 0.740587
7280, 0.743320
7300, 0.747515
7320, 0.750379
7340, 0.753299
7360, 0.756276
7380, 0.759314
7400, 0.762414
7420, 0.765579
7440, 0.768811
7460, 0.772112
7480, 0.775486
7500, 0.778936
7520, 0.783359
7540, 0.790944
7560, 0.799774
7580, 0.809182
7600, 0.819229
7620, 0.829986
7640, 0.841536
7660, 0.853973
7680, 0.865142
7700, 0.855284
7720, 0.853980
7740, 0.851390
7760, 0.848090
7780, 0.843743
7800, 0.837754
7820, 0.810126
7840, 0.748814
7860, 0.689227
7880, 0.652387
7900, 0.641649
7920, 0.631603
7940, 0.624343
7960, 0.625551
7980, 0.626716
8000, 0.627895
8020, 0.629088
8040, 0.630296
8060, 0.631520
8080, 0.632760
8100, 0.634017
8120, 0.635292
8140, 0.636584
8160, 0.637895
8180, 0.640168
8200, 0.643104
8220, 0.645958
8240, 0.648834
8260, 0.651114
8280, 0.654263
8300, 0.657701
8320, 0.660850
8340, 0.664483
8360, 0.668281
8380, 0.670733
8400, 0.671524
8420, 0.673922
8440, 0.677159
8460, 0.680017
8480, 0.682400
8500, 0.684735
8520, 0.687137
8540, 0.689609
8560, 0.692156
8580, 0.694783
8600, 0.697492
8620, 0.700290
8640, 0.703181
8660, 0.706171
8680, 0.709267
8700, 0.712474
8720, 0.715800
8740, 0.719253
8760, 0.722842
8780, 0.726575
8800, 0.730462
8820, 0.734516
8840, 0.738747
8860, 0.743170
8880, 0.747799
8900, 0.752650
8920, 0.757742
8940, 0.763094
8960, 0.768728
8980, 0.774671
9000, 0.780949
9020, 0.787595
9040, 0.794643
9060, 0.802134
9080, 0.810527
9100, 0.819076
9120, 0.828229
9140, 0.838057
9160, 0.848638
9180, 0.860069
9200, 0.871907
9220, 0.863003
9240, 0.877569
9260, 0.871589
9280, 0.836136
9300, 0.795649
9320, 0.812142
9340, 0.843479
9360, 0.848054
9380, 0.787037
9400, 0.711243
9420, 0.640929
